pixel	count
9473	14160
9474	13330
9475	13684
9476	14376
9477	13823
9478	14557
9479	14779
9480	14615
9481	14505
9482	14009
9483	14637
9484	15025
9485	15326
9486	16052
9487	17210
9488	16476
9489	17026
9490	16530
9491	16754
9492	16214
9493	16938
9494	17418
9495	18262
9496	18650
9497	18956
9498	18928
9499	19556
9500	20233
9501	20959
9502	22031
9503	25220
9504	100557
9505	331190
9506	636752
9507	1428487
9508	735630
9509	197064
9510	65933
9511	29159
9512	29232
9513	30313
9514	29360
9515	29925
9516	29555
9517	26993
9518	30630
9519	32320
9520	36088
9521	38166
9522	39970
9523	42753
9524	43929
9525	46075
9526	41477
9527	40848
9528	42751
9529	43148
9530	42953
9531	44276
9532	44729
9533	46404
9534	45694
9535	45821
9536	41115
9537	39293
9538	41747
9539	43947
9540	43122
9541	43396
9542	44574
9543	45193
9544	42289
9545	37073
9546	36208
9547	32383
9548	30739
9549	29821
9550	28070
9551	24215
9552	21878
9553	24894
9554	24355
9555	23982
9556	20564
9557	19814
9558	16675
9559	11155
9560	12144
9561	10321
9562	14661
9563	15206
9564	15589
9565	13610
9566	17162
9567	18017
9568	17582
9569	15975
9570	18852
9571	19245
9572	19108
9573	18450
9574	17820
9575	17301
9576	15107
9577	13199
9578	13808
9579	12790
9580	10962
9581	10548
9582	10402
9583	10975
9584	11724
9585	11321
9586	11761
9587	11597
9588	12349
9589	11318
9590	10844
9591	10698
9592	10235
9593	9595
9594	11495
9595	11769
9596	11065
9597	9740
9598	9690
9599	10659
9600	13238
9601	12335
9602	12506
9603	11852
9604	13541
9605	14730
9606	14321
9607	14468
9608	14103
9609	13856
9610	13575
9611	12365
9612	14283
9613	14043
9614	14618
9615	14870
9616	15469
9617	15280
9618	16264
9619	15972
9620	16097
9621	16753
9622	16186
9623	24267
9624	17190
9625	17277
9626	17693
9627	18265
9628	19259
9629	19386
9630	20128
9631	21735
9632	32999
9633	165232
9634	465774
9635	861958
9636	1120368
9637	315165
9638	135508
9639	29590
9640	26903
9641	27565
9642	27024
9643	27323
9644	27786
9645	25095
9646	29498
9647	29214
9648	31999
9649	34162
9650	36168
9651	37753
9652	40026
9653	40255
9654	39160
9655	38752
9656	37796
9657	39586
9658	39188
9659	39905
9660	40646
9661	40805
9662	41396
9663	41132
9664	37953
9665	37257
9666	40515
9667	40130
9668	38598
9669	39483
9670	39805
9671	37115
9672	31486
9673	33102
9674	27915
9675	28129
9676	27118
9677	24511
9678	21845
9679	19689
9680	20717
9681	18439
9682	18551
9683	15585
9684	13956
9685	12297
9686	12913
9687	10464
9688	13653
9689	13777
9690	14499
9691	12729
9692	12513
9693	16491
9694	17077
9695	16538
9696	15479
9697	17258
9698	18372
9699	18203
9700	17554
9701	16874
9702	16477
9703	14534
9704	13025
9705	12666
9706	13132
9707	12380
9708	11596
9709	8222
9710	9241
9711	9086
9712	8735
9713	9491
9714	10304
9715	10440
9716	10415
9717	10388
9718	10317
9719	10579
9720	9081
9721	9165
9722	10118
9723	9604
9724	8046
9725	8217
9726	8593
9727	10422
9728	12383
9729	11563
9730	11469
9731	10682
9732	12956
9733	14743
9734	14095
9735	14152
9736	13610
9737	13758
9738	12839
9739	12398
9740	13873
9741	13721
9742	14293
9743	15081
9744	14822
9745	14535
9746	15319
9747	15560
9748	15530
9749	15572
9750	15808
9751	16360
9752	16140
9753	17032
9754	17184
9755	18170
9756	18199
9757	18397
9758	19307
9759	23181
9760	42266
9761	155768
9762	605298
9763	900008
9764	346652
9765	109375
9766	33620
9767	25275
9768	24857
9769	24132
9770	25808
9771	26106
9772	26397
9773	27817
9774	27995
9775	28246
9776	30618
9777	32617
9778	34388
9779	35209
9780	36565
9781	38060
9782	35677
9783	35848
9784	35706
9785	35595
9786	36585
9787	36747
9788	37571
9789	36904
9790	37581
9791	37691
9792	34971
9793	34278
9794	36280
9795	36320
9796	36628
9797	35663
9798	36525
9799	32542
9800	28527
9801	27441
9802	23023
9803	19109
9804	17732
9805	16437
9806	17373
9807	14952
9808	13839
9809	12246
9810	12907
9811	15225
9812	14000
9813	14365
9814	14660
9815	14347
9816	12410
9817	11164
9818	12335
9819	12032
9820	12524
9821	14370
9822	16092
9823	15617
9824	15552
9825	14106
9826	17353
9827	16559
9828	16732
9829	16402
9830	14841
9831	13987
9832	13272
9833	12056
9834	12551
9835	12612
9836	12262
9837	10431
9838	10712
9839	9809
9840	9513
9841	8452
9842	8632
9843	8853
9844	9175
9845	8320
9846	8455
9847	8909
9848	9245
9849	7283
9850	8596
9851	8688
9852	7468
9853	7364
9854	9311
9855	9176
9856	10161
9857	11396
9858	10515
9859	10291
9860	11012
9861	12315
9862	13152
9863	13075
9864	12719
9865	13299
9866	13344
9867	11245
9868	13107
9869	13448
9870	13646
9871	13785
9872	14200
9873	14386
9874	14237
9875	14524
9876	14378
9877	14816
9878	14816
9879	15112
9880	15480
9881	16137
9882	16117
9883	16613
9884	16656
9885	17166
9886	18110
9887	18501
9888	22455
9889	41067
9890	105903
9891	229188
9892	192620
9893	62223
9894	27801
9895	22237
9896	22020
9897	23027
9898	23744
9899	24746
9900	24760
9901	26006
9902	25728
9903	27268
9904	27562
9905	29707
9906	31343
9907	32642
9908	33111
9909	34311
9910	32523
9911	32994
9912	33429
9913	32247
9914	32973
9915	33874
9916	34324
9917	33829
9918	34106
9919	34552
9920	31804
9921	33360
9922	33393
9923	33277
9924	32224
9925	33686
9926	27830
9927	27423
9928	25993
9929	25106
9930	20946
9931	17451
9932	17431
9933	17010
9934	17283
9935	15645
9936	14975
9937	14983
9938	16869
9939	15438
9940	14091
9941	13794
9942	14110
9943	11210
9944	9691
9945	11527
9946	13190
9947	11129
9948	12534
9949	15210
9950	14630
9951	14345
9952	13955
9953	15818
9954	16050
9955	15806
9956	15409
9957	13989
9958	13711
9959	12846
9960	11664
9961	12057
9962	11883
9963	11996
9964	10933
9965	10883
9966	10214
9967	10220
9968	9232
9969	9074
9970	8938
9971	9138
9972	8398
9973	7874
9974	7988
9975	8888
9976	8878
9977	8301
9978	9260
9979	8361
9980	7665
9981	9062
9982	8952
9983	9004
9984	9723
9985	11222
9986	10521
9987	10001
9988	10733
9989	11966
9990	12121
9991	12238
9992	12230
9993	12702
9994	11997
9995	12372
9996	12531
9997	12618
9998	12711
9999	13486
10000	13391
10001	13079
10002	13176
10003	13700
10004	13885
10005	13986
10006	14435
10007	14423
10008	14889
10009	14683
10010	14639
10011	15579
10012	15921
10013	15861
10014	16449
10015	18692
10016	20829
10017	28395
10018	42878
10019	51199
10020	32277
10021	23145
10022	20785
10023	19519
10024	21066
10025	21888
10026	24371
10027	24734
10028	25024
10029	24679
10030	25199
10031	25403
10032	26943
10033	28559
10034	30168
10035	29983
10036	31516
10037	33026
10038	29582
10039	30887
10040	29638
10041	30444
10042	31248
10043	31640
10044	31381
10045	31566
10046	31655
10047	32590
10048	29308
10049	29724
10050	30998
10051	30000
10052	30090
10053	30984
10054	25694
10055	24901
10056	23663
10057	20425
10058	18995
10059	19995
10060	17872
10061	17798
10062	17363
10063	15309
10064	16529
10065	15499
10066	15741
10067	14245
10068	11193
10069	11990
10070	11936
10071	10172
10072	8988
10073	10413
10074	12240
10075	11649
10076	12124
10077	13412
10078	13745
10079	13923
10080	12850
10081	13978
10082	16121
10083	14970
10084	14342
10085	14175
10086	13853
10087	12049
10088	10944
10089	11296
10090	11371
10091	11257
10092	10824
10093	9918
10094	10050
10095	9920
10096	9665
10097	9667
10098	9720
10099	9325
10100	9278
10101	8913
10102	8683
10103	8197
10104	9255
10105	8837
10106	8698
10107	8427
10108	8759
10109	8078
10110	8415
10111	8357
10112	8824
10113	9560
10114	10732
10115	10373
10116	9940
10117	10889
10118	11329
10119	11573
10120	11648
10121	11840
10122	11818
10123	11471
10124	11871
10125	12013
10126	12021
10127	12311
10128	12625
10129	12675
10130	12729
10131	12965
10132	12847
10133	13464
10134	13467
10135	13310
10136	13412
10137	13893
10138	13824
10139	14483
10140	15202
10141	15119
10142	15790
10143	15930
10144	16937
10145	19431
10146	21517
10147	23151
10148	20599
10149	19229
10150	19235
10151	19010
10152	19783
10153	20538
10154	24997
10155	32397
10156	30594
10157	25380
10158	23645
10159	25246
10160	24251
10161	25916
10162	27160
10163	27619
10164	27995
10165	29763
10166	27724
10167	27520
10168	27875
10169	27380
10170	28199
10171	28480
10172	28617
10173	29244
10174	29760
10175	29452
10176	27219
10177	28274
10178	27371
10179	28203
10180	27984
10181	24789
10182	23348
10183	24103
10184	20145
10185	17132
10186	16611
10187	14827
10188	14707
10189	13763
10190	12849
10191	13710
10192	13535
10193	12149
10194	12148
10195	10728
10196	11001
10197	11975
10198	12538
10199	11414
10200	10230
10201	10272
10202	11466
10203	11006
10204	11268
10205	13092
10206	12257
10207	11930
10208	13216
10209	13960
10210	14661
10211	13761
10212	13882
10213	13226
10214	12088
10215	11373
10216	10188
10217	11093
10218	11244
10219	10786
10220	9391
10221	9601
10222	9625
10223	9692
10224	9302
10225	9269
10226	9246
10227	9315
10228	8842
10229	8809
10230	8245
10231	8319
10232	8813
10233	8003
10234	7896
10235	7869
10236	7659
10237	7726
10238	8112
10239	8596
10240	9012
10241	9106
10242	10113
10243	9948
10244	9836
10245	10541
10246	10901
10247	11234
10248	11111
10249	11546
10250	11290
10251	11165
10252	11573
10253	11754
10254	11406
10255	11900
10256	11796
10257	11901
10258	11991
10259	12387
10260	12564
10261	12167
10262	12727
10263	12855
10264	13130
10265	13689
10266	13770
10267	14157
10268	14462
10269	14494
10270	15088
10271	15455
10272	16277
10273	17911
10274	17947
10275	17740
10276	16583
10277	17424
10278	17964
10279	18325
10280	19236
10281	31705
10282	46759
10283	111033
10284	79159
10285	25169
10286	22740
10287	23389
10288	22486
10289	24850
10290	24731
10291	25354
10292	26062
10293	27336
10294	25375
10295	24466
10296	25663
10297	25797
10298	24997
10299	25898
10300	25929
10301	27221
10302	27281
10303	26939
10304	25643
10305	25537
10306	26195
10307	25418
10308	23766
10309	21547
10310	22500
10311	21280
10312	19890
10313	18104
10314	17318
10315	15394
10316	14704
10317	14784
10318	12459
10319	13152
10320	10676
10321	11645
10322	12378
10323	11122
10324	10947
10325	10928
10326	11133
10327	9952
10328	9472
10329	11269
10330	9437
10331	11246
10332	12627
10333	12327
10334	12139
10335	12049
10336	13325
10337	13785
10338	13049
10339	13808
10340	12367
10341	11529
10342	10204
10343	10228
10344	10381
10345	10514
10346	9729
10347	9449
10348	9214
10349	9365
10350	8535
10351	8537
10352	8801
10353	8847
10354	8859
10355	8705
10356	8537
10357	8260
10358	8179
10359	7549
10360	7559
10361	7488
10362	8007
10363	8124
10364	8376
10365	8133
10366	8605
10367	8663
10368	9522
10369	10158
10370	9708
10371	9872
10372	10400
10373	10852
10374	10757
10375	10930
10376	11074
10377	10971
10378	10843
10379	11009
10380	11495
10381	11440
10382	11199
10383	11817
10384	11650
10385	11445
10386	11897
10387	11958
10388	12099
10389	12218
10390	12572
10391	12971
10392	13373
10393	13639
10394	13851
10395	14098
10396	14752
10397	15232
10398	15752
10399	15982
10400	15587
10401	16204
10402	16346
10403	16819
10404	16632
10405	18879
10406	45181
10407	204695
10408	818378
10409	123899
10410	21591
10411	20719
10412	21121
10413	21800
10414	22978
10415	23082
10416	23358
10417	25324
10418	23147
10419	22128
10420	22749
10421	23157
10422	23975
10423	23411
10424	23960
10425	24630
10426	25064
10427	24759
10428	23824
10429	23949
10430	23929
10431	23589
10432	20037
10433	20125
10434	19493
10435	16467
10436	16876
10437	16815
10438	14773
10439	15310
10440	14757
10441	13466
10442	11321
10443	10850
10444	11162
10445	12524
10446	10945
10447	10750
10448	11018
10449	11739
10450	10054
10451	8383
10452	9651
10453	7927
10454	10802
10455	12776
10456	12086
10457	11950
10458	11454
10459	12732
10460	12914
10461	13069
10462	13005
10463	11104
10464	10262
10465	9803
10466	10262
10467	9611
10468	9489
10469	8736
10470	9098
10471	8917
10472	8426
10473	8247
10474	8392
10475	8422
10476	8858
10477	8556
10478	8007
10479	7937
10480	8232
10481	7877
10482	7342
10483	7763
10484	8186
10485	8287
10486	8002
10487	8297
10488	8324
10489	8053
10490	8776
10491	9970
10492	9765
10493	9207
10494	9592
10495	10530
10496	10486
10497	10431
10498	10584
10499	10303
10500	10668
10501	10792
10502	10764
10503	10850
10504	10912
10505	10870
10506	11010
10507	11329
10508	11323
10509	11237
10510	11899
10511	12065
10512	12152
10513	12520
10514	12909
10515	13291
10516	13268
10517	13836
10518	14215
10519	14723
10520	14684
10521	15059
10522	15202
10523	15368
10524	15809
10525	16100
10526	22256
10527	59579
10528	635857
10529	257448
10530	39265
10531	19702
10532	19890
10533	20122
10534	20103
10535	21814
10536	22459
10537	22758
10538	22732
10539	21169
10540	21558
10541	21138
10542	22946
10543	22363
10544	22465
10545	23072
10546	22954
10547	22655
10548	22936
10549	21108
10550	22916
10551	18864
10552	19936
10553	19155
10554	14811
10555	14431
10556	18314
10557	13094
10558	10487
10559	11736
10560	10056
10561	9049
10562	11688
10563	11106
10564	10915
10565	9650
10566	11329
10567	10496
10568	10953
10569	8630
10570	7368
10571	7740
10572	9377
10573	11063
10574	11858
10575	11560
10576	11665
10577	11409
10578	11916
10579	12449
10580	12398
10581	12437
10582	10054
10583	8919
10584	9515
10585	9651
10586	9410
10587	8139
10588	8641
10589	8875
10590	8550
10591	8069
10592	8166
10593	8477
10594	8496
10595	8212
10596	7783
10597	7828
10598	8071
10599	7723
10600	7363
10601	7515
10602	7655
10603	8076
10604	7999
10605	7848
10606	7917
10607	7675
10608	8264
10609	9081
10610	9374
10611	9134
10612	8602
10613	9543
10614	10260
10615	10310
10616	10168
10617	9764
10618	9979
10619	10292
10620	10477
10621	10906
10622	10677
10623	11025
10624	11067
10625	11020
10626	10779
10627	10965
10628	11600
10629	11398
10630	12088
10631	12611
10632	12561
10633	12802
10634	13428
10635	13626
10636	13619
10637	13618
10638	14242
10639	14535
10640	14419
10641	15874
10642	15889
10643	24758
10644	53858
10645	95431
10646	41777
10647	20426
10648	18560
10649	19183
10650	18583
10651	20078
10652	20406
10653	20977
10654	22354
10655	19728
10656	21213
10657	20482
10658	20340
10659	21284
10660	21233
10661	21223
10662	21431
10663	22072
10664	20646
10665	21199
10666	19287
10667	19186
10668	18270
10669	14325
10670	13595
10671	14553
10672	14103
10673	12532
10674	13056
10675	11820
10676	11789
10677	11940
10678	11693
10679	10682
10680	9802
10681	10594
10682	10143
10683	8706
10684	7711
10685	7350
10686	8603
10687	10047
10688	10689
10689	11299
10690	10783
10691	11029
10692	10799
10693	11263
10694	11697
10695	11687
10696	10920
10697	9353
10698	8808
10699	8910
10700	9288
10701	8627
10702	8118
10703	8208
10704	8331
10705	8097
10706	7559
10707	7939
10708	7978
10709	8109
10710	7812
10711	7776
10712	7401
10713	7455
10714	7063
10715	7488
10716	7975
10717	7872
10718	7906
10719	7727
10720	7647
10721	7467
10722	7414
10723	8237
10724	9108
10725	9172
10726	8283
10727	8789
10728	9703
10729	9787
10730	9485
10731	9756
10732	10030
10733	10233
10734	10434
10735	10418
10736	10642
10737	10192
10738	10527
10739	10520
10740	10680
10741	11024
10742	11336
10743	11494
10744	11761
10745	11992
10746	12509
10747	12790
10748	12587
10749	12750
10750	13470
10751	13416
10752	13482
10753	14371
10754	14845
10755	15863
10756	20903
10757	28763
10758	30366
10759	21468
10760	17932
10761	17045
10762	17909
10763	18197
10764	19160
10765	19677
10766	20040
10767	19686
10768	19207
10769	19467
10770	18733
10771	19202
10772	20151
10773	20223
10774	20580
10775	20596
10776	18726
10777	20418
10778	17360
10779	17912
10780	13011
10781	12948
10782	12152
10783	11528
10784	11586
10785	10063
10786	11167
10787	10776
10788	10527
10789	11121
10790	8781
10791	10112
10792	9102
10793	8663
10794	8033
10795	8302
10796	8491
10797	8622
10798	9260
10799	10290
10800	10985
10801	10335
10802	10124
10803	9814
10804	10922
10805	11384
10806	11128
10807	10378
10808	7755
10809	8597
10810	8717
10811	8694
10812	8002
10813	8074
10814	8275
10815	8056
10816	7665
10817	7667
10818	7790
10819	7770
10820	7723
10821	7496
10822	7267
10823	7223
10824	7105
10825	7058
10826	7632
10827	7827
10828	7052
10829	6933
10830	7271
10831	7090
10832	7380
10833	7359
10834	8631
10835	8625
10836	8282
10837	8170
10838	8723
10839	9775
10840	9569
10841	9686
10842	10072
10843	9841
10844	10174
10845	10248
10846	10030
10847	10305
10848	10541
10849	10487
10850	10497
10851	10996
10852	10984
10853	11138
10854	11421
10855	11789
10856	12466
10857	12505
10858	12443
10859	12473
10860	12929
10861	13467
10862	13670
10863	14383
10864	15237
10865	17538
10866	20691
10867	19622
10868	17321
10869	16288
10870	16609
10871	17734
10872	17710
10873	18239
10874	18471
10875	19734
10876	17825
10877	17638
10878	17864
10879	17925
10880	18684
10881	19679
10882	19282
10883	18844
10884	18910
10885	16836
10886	16680
10887	11482
10888	11359
10889	11318
10890	11382
10891	10759
10892	9660
10893	10401
10894	10489
10895	9697
10896	10320
10897	8669
10898	9723
10899	9002
10900	7198
10901	8714
10902	9965
10903	8312
10904	8249
10905	9681
10906	9861
10907	10592
10908	10049
10909	9661
10910	9865
10911	10495
10912	10698
10913	10587
10914	9855
10915	7663
10916	8525
10917	8178
10918	7928
10919	8179
10920	8151
10921	8007
10922	7440
10923	7040
10924	7416
10925	7519
10926	7569
10927	7477
10928	7249
10929	7162
10930	6970
10931	6507
10932	7393
10933	7702
10934	7390
10935	7688
10936	7372
10937	7055
10938	7027
10939	7042
10940	7672
10941	8353
10942	8119
10943	8020
10944	8516
10945	9453
10946	9172
10947	9779
10948	9469
10949	9809
10950	10151
10951	9730
10952	9751
10953	9980
10954	9800
10955	10042
10956	10175
10957	10484
10958	10482
10959	10835
10960	11671
10961	11651
10962	15178
10963	11294
10964	12128
10965	12682
10966	12788
10967	13192
10968	13896
10969	14951
10970	15555
10971	16128
10972	16345
10973	15631
10974	15368
10975	16641
10976	16277
10977	17072
10978	17496
10979	18063
10980	17368
10981	17067
10982	17047
10983	17847
10984	17281
10985	17890
10986	18037
10987	18466
10988	18200
10989	16174
10990	12292
10991	8145
10992	6866
10993	7259
10994	7239
10995	7772
10996	6681
10997	7865
10998	7193
10999	6604
11000	7746
11001	4679
11002	7278
11003	8017
11004	9886
11005	10068
11006	8473
11007	7769
11008	9397
11009	9603
11010	10548
11011	9610
11012	9219
11013	9091
11014	10133
11015	10714
11016	10190
11017	8660
11018	7696
11019	8456
11020	7833
11021	7234
11022	7817
11023	8057
11024	7577
11025	7468
11026	7227
11027	7279
11028	7305
11029	7233
11030	7535
11031	7310
11032	7635
11033	7216
11034	7281
11035	7503
11036	7528
11037	7341
11038	7025
11039	7004
11040	6959
11041	6716
11042	6979
11043	8252
11044	8108
11045	7951
11046	8117
11047	9274
11048	9327
11049	9167
11050	9375
11051	9520
11052	9723
11053	9700
11054	9620
11055	9623
11056	9701
11057	10201
11058	10221
11059	10149
11060	10519
11061	10744
11062	11161
11063	11559
11064	11717
11065	11794
11066	12120
11067	12223
11068	12739
11069	13630
11070	13971
11071	14527
11072	15551
11073	14724
11074	15238
11075	15526
11076	16000
11077	15372
11078	16168
11079	17231
11080	17274
11081	16876
11082	16177
11083	16531
11084	16556
11085	16594
11086	17024
11087	18053
11088	16266
11089	13178
11090	12738
11091	11107
11092	9103
11093	8640
11094	7029
11095	6205
11096	6387
11097	6454
11098	6527
11099	8773
11100	5908
11101	9263
11102	9307
11103	10374
11104	9183
11105	8786
11106	8748
11107	8908
11108	9704
11109	9697
11110	9466
11111	8944
11112	9347
11113	10549
11114	10386
11115	9506
11116	8922
11117	8209
11118	8604
11119	7695
11120	7474
11121	7813
11122	7946
11123	7348
11124	7135
11125	7267
11126	7405
11127	7327
11128	7149
11129	7293
11130	7272
11131	6989
11132	7001
11133	7099
11134	7301
11135	7106
11136	6822
11137	6607
11138	6906
11139	6875
11140	6828
11141	7865
11142	8111
11143	7747
11144	7896
11145	8688
11146	9631
11147	9174
11148	8996
11149	8872
11150	9059
11151	9573
11152	9349
11153	9375
11154	9696
11155	9606
11156	9853
11157	9991
11158	10389
11159	11148
11160	11177
11161	11444
11162	11660
11163	11684
11164	12076
11165	12679
11166	12589
11167	13656
11168	13870
11169	13765
11170	14428
11171	14965
11172	14900
11173	14920
11174	15057
11175	16335
11176	16150
11177	15278
11178	15741
11179	15297
11180	15606
11181	15604
11182	16219
11183	16874
11184	12575
11185	11670
11186	12620
11187	12297
11188	11287
11189	10864
11190	9830
11191	7891
11192	8767
11193	9244
11194	8804
11195	8998
11196	8424
11197	8475
11198	9463
11199	9148
11200	9389
11201	8930
11202	9226
11203	9613
11204	9022
11205	9289
11206	8868
11207	8815
11208	10163
11209	9992
11210	9196
11211	9513
11212	8466
11213	8274
11214	7489
11215	7238
11216	7738
11217	7482
11218	7287
11219	7182
11220	7221
11221	7141
11222	7119
11223	7078
11224	6968
11225	6859
11226	6852
11227	6715
11228	7050
11229	7120
11230	6537
11231	6512
11232	6539
11233	6564
11234	6585
11235	7375
11236	7952
11237	7786
11238	8157
11239	8767
11240	9461
11241	9296
11242	8870
11243	8900
11244	8726
11245	8780
11246	8656
11247	9557
11248	9559
11249	9798
11250	9770
11251	10267
11252	10789
11253	10989
11254	10919
11255	11306
11256	11815
11257	11642
11258	11950
11259	12743
11260	12803
11261	12805
11262	13526
11263	13655
11264	14560
11265	14310
11266	14059
11267	14816
11268	15391
11269	15102
11270	14672
11271	14800
11272	15030
11273	15068
11274	15880
11275	15548
11276	10577
11277	11723
11278	12324
11279	11963
11280	11982
11281	11436
11282	10973
11283	10052
11284	9649
11285	9332
11286	9570
11287	8808
11288	10006
11289	9263
11290	9695
11291	9800
11292	8965
11293	8798
11294	9026
11295	8719
11296	9071
11297	8819
11298	9266
11299	10057
11300	9755
11301	9031
11302	9484
11303	8260
11304	7825
11305	7900
11306	7616
11307	7631
11308	7304
11309	7362
11310	7057
11311	6946
11312	7127
11313	7112
11314	7089
11315	7007
11316	6585
11317	6685
11318	6613
11319	6710
11320	6743
11321	6540
11322	6624
11323	6726
11324	6706
11325	6793
11326	7834
11327	7724
11328	8106
11329	8391
11330	9453
11331	8951
11332	8686
11333	8877
11334	8996
11335	8916
11336	9020
11337	9313
11338	9509
11339	9765
11340	9845
11341	10621
11342	10644
11343	10734
11344	11110
11345	11282
11346	11612
11347	12050
11348	12014
11349	12274
11350	12586
11351	12940
11352	13547
11353	12872
11354	13523
11355	13630
11356	14435
11357	15204
11358	13752
11359	13899
11360	14328
11361	14734
11362	14628
11363	11601
11364	10627
11365	10730
11366	11330
11367	10768
11368	12049
11369	11190
11370	10528
11371	10905
11372	10838
11373	9634
11374	9931
11375	9501
11376	8924
11377	9810
11378	9311
11379	7943
11380	8083
11381	9107
11382	8267
11383	8779
11384	8560
11385	9710
11386	9842
11387	9220
11388	8969
11389	9277
11390	8052
11391	7779
11392	7578
11393	7220
11394	7127
11395	7070
11396	7160
11397	7041
11398	7145
11399	7051
11400	6889
11401	7031
11402	6143
11403	6507
11404	6540
11405	6493
11406	6678
11407	6529
11408	6304
11409	6367
11410	5814
11411	6356
11412	7558
11413	7752
11414	7966
11415	8223
11416	9343
11417	8888
11418	8478
11419	8698
11420	8742
11421	8893
11422	9144
11423	9338
11424	9610
11425	9593
11426	9994
11427	10179
11428	10371
11429	10643
11430	11031
11431	11639
11432	11628
11433	11860
11434	12123
11435	12350
11436	12556
11437	12559
11438	13015
11439	13128
11440	13671
11441	14159
11442	13622
11443	13041
11444	14132
11445	14565
11446	11493
11447	9626
11448	10734
11449	10501
11450	10152
11451	9955
11452	10601
11453	10787
11454	10675
11455	10494
11456	9820
11457	10213
11458	8526
11459	9612
11460	8684
11461	8565
11462	7870
11463	8117
11464	8916
11465	8502
11466	8877
11467	8421
11468	9862
11469	9417
11470	8702
11471	8801
11472	9115
11473	7544
11474	7725
11475	7481
11476	8025
11477	6900
11478	6876
11479	7123
11480	7003
11481	7271
11482	7187
11483	7257
11484	6825
11485	6455
11486	6458
11487	6563
11488	6413
11489	6365
11490	5830
11491	5921
11492	6240
11493	6287
11494	7359
11495	7746
11496	7798
11497	7800
11498	8817
11499	8519
11500	8492
11501	8745
11502	8670
11503	9136
11504	9154
11505	9357
11506	9717
11507	9807
11508	10081
11509	10479
11510	10424
11511	10834
11512	11259
11513	11514
11514	11631
11515	11813
11516	11609
11517	11963
11518	12883
11519	12805
11520	13142
11521	13461
11522	13566
11523	12951
11524	13431
11525	13562
11526	9217
11527	8893
11528	9780
11529	10265
11530	10046
11531	9927
11532	9819
11533	8657
11534	9505
11535	9453
11536	8783
11537	8710
11538	8466
11539	8051
11540	7957
11541	8296
11542	8204
11543	8577
11544	8360
11545	8538
11546	8607
11547	9682
11548	9192
11549	8398
11550	8604
11551	8870
11552	7505
11553	7487
11554	7419
11555	7380
11556	6711
11557	6501
11558	6681
11559	7018
11560	6937
11561	7174
11562	6752
11563	6303
11564	6257
11565	6399
11566	5898
11567	5812
11568	6117
11569	6239
11570	6000
11571	6168
11572	7510
11573	7689
11574	7815
11575	7609
11576	8402
11577	8316
11578	8609
11579	8810
11580	8804
11581	8963
11582	9121
11583	9531
11584	9618
11585	9834
11586	10100
11587	10468
11588	10824
11589	10882
11590	10890
11591	11083
11592	11242
11593	11726
11594	12028
11595	12437
11596	12639
11597	12466
11598	12835
11599	13205
11600	12627
11601	10805
11602	7985
11603	9179
11604	9462
11605	8798
11606	9721
11607	9737
11608	9595
11609	9175
11610	9150
11611	8069
11612	8593
11613	7792
11614	8777
11615	8742
11616	8079
11617	8233
11618	8419
11619	8269
11620	8497
11621	8590
11622	9263
11623	8718
11624	8359
11625	8431
11626	8545
11627	7827
11628	7058
11629	7391
11630	7175
11631	6724
11632	6477
11633	6505
11634	6827
11635	6655
11636	6634
11637	5799
11638	5761
11639	6192
11640	5984
11641	6080
11642	5958
11643	6087
11644	6199
11645	6879
11646	7338
11647	7528
11648	7596
11649	7973
11650	8419
11651	8383
11652	8593
11653	8619
11654	8716
11655	9074
11656	9227
11657	9851
11658	9842
11659	9941
11660	10246
11661	10406
11662	10489
11663	10517
11664	10947
11665	11317
11666	11592
11667	12134
11668	12055
11669	11994
11670	12601
11671	12645
11672	11810
11673	8497
11674	7910
11675	10118
11676	9170
11677	9067
11678	8775
11679	8861
11680	8725
11681	9397
11682	9536
11683	8568
11684	8906
11685	8347
11686	7744
11687	7437
11688	8378
11689	8190
11690	8586
11691	8352
11692	8934
11693	8993
11694	8800
11695	8027
11696	7928
11697	8430
11698	7897
11699	7011
11700	7063
11701	6977
11702	6658
11703	6546
11704	6864
11705	6816
11706	6596
11707	6342
11708	5994
11709	5987
11710	6175
11711	6042
11712	5836
11713	6039
11714	6622
11715	6856
11716	6924
11717	7575
11718	7510
11719	8242
11720	26985
11721	8151
11722	8237
11723	8349
11724	9093
11725	9292
11726	9450
11727	9691
11728	9713
11729	10043
11730	10090
11731	10324
11732	10559
11733	10916
11734	11214
11735	11357
11736	11695
11737	11814
11738	12003
11739	11802
11740	10853
11741	8213
11742	8253
11743	8856
11744	8494
11745	8822
11746	9117
11747	8491
11748	7902
11749	8402
11750	7752
11751	8640
11752	7780
11753	7360
11754	7803
11755	8221
11756	8089
11757	8188
11758	8150
11759	9228
11760	8647
11761	8198
11762	7873
11763	7599
11764	8257
11765	7728
11766	6941
11767	6733
11768	6828
11769	6785
11770	6780
11771	6724
11772	6278
11773	6471
11774	5932
11775	5866
11776	5948
11777	6083
11778	6056
11779	6330
11780	7075
11781	6606
11782	6855
11783	7409
11784	7291
11785	8663
11786	24850
11787	8226
11788	8513
11789	8598
11790	8966
11791	9222
11792	9187
11793	9489
11794	9585
11795	9797
11796	10217
11797	10416
11798	10778
11799	11122
11800	11719
11801	11274
11802	11432
11803	11146
11804	11583
